Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
64,0,0.183157895,0,0,0.095639098,0,0.429398496,0,0.042556391,0.169022556,0,0.080225564
65,0,0.068872878,0.3878984,0,0,0,0.190804738,0,0.014226401,0.178104775,0,0.160092807
66,0,0.016530797,0.160495924,0,0.297780797,0,0.046648551,0,0.205389493,0,0,0.273154438
67,0,0.238751566,0.014124616,0,0.183050461,0,0.005581501,0,0.044936781,0.513555075,0,0
68,0,0,0.256620536,0,0.014750271,0,0.163335042,0,0.059627541,0.371490404,0,0.134176206
69,0,0.190549864,0.009951913,0,0.145180849,0,0.003679699,0,0.045578089,0.601379887,0,0.003679699
70,0,0,0.299472633,0,0.035277252,0,0.290819722,0,0.054119093,0.301981465,0,0.018329835
71,0,0.244091904,0.01356674,0,0.190317287,0,0.006181619,0,0.041520788,0.504321663,0,0
72,0,0,0.239672709,0,0.013239389,0,0.185180976,0,0.055514518,0.418773794,0,0.087618615
73,0,0.266435247,0,0,0.232042724,0,0,0,0.128544726,0.173351135,0,0.199626168
74,0,0.14696823,0.041670334,0,0.275983455,0,0.063627563,0,0.040438265,0.378949221,0,0.052362932
75,0,0.042721608,0,0,0.262336496,0,0.009319037,0,0.339358895,0.018694212,0,0.327569752
76,0,0.329039873,0.004515831,0.006055319,0.005542156,0.191563607,0,0,0.203161082,0.037152974,0,0.222969159
77,0,0.133301646,0,0,0.053536707,0,0.187486497,0,0.117141252,0.336473232,0.004882686,0.16717798
78,0,0.061498929,0,0.216702355,0.043426124,0,0.31130621,0,0.014518201,0.106723769,0,0.245824411
79,0.011525835,0,0.141236083,0,0.593134456,0,0.04021553,0,0.011704253,0.202183842,0,0
80,0,0,0.24189008,0,0.205965147,0,0.084115282,0,0.018632708,0.36575067,0,0.083646113
81,0,0.261129609,0.017758047,0,0.222592182,0,0.006659267,0,0.018066346,0.473794549,0,0
82,0,0.006250399,0.427259392,0,0.014860642,0,0.234453728,0,0.014860642,0.298615983,0,0.003699216
83,0,0.415204344,0,0,0.22326379,0,0.0056016,0,0.010060017,0.320948843,0,0.024921406
84,0,0,0.256337881,0,0.030892269,0,0.327949401,0,0.049343997,0.311118081,0,0.024358371
85,0,0.275080453,0.011100229,0,0.154936803,0,0.005037078,0,0.009934238,0.52301665,0,0.020894548
86,0,0.010254989,0.441033814,0,0.014412417,0,0.222560976,0,0.016144678,0.290534922,0,0.005058204
87,0,0.463511697,0,0,0.20333423,0,0.006345792,0,0.00946491,0.292820651,0,0.024522721
88,0,0,0.306389332,0,0.029398136,0,0.309529939,0,0.049117026,0.28713381,0,0.018431756
89,0,0.351686322,0,0,0.249530534,0,0.008112371,0,0,0.356268309,0,0.034402464
90,0,0.007662835,0.344983971,0,0.020173587,0,0.258581594,0,0.020564548,0.342716397,0,0.005317069
91,0,0.397559258,0,0,0.227998123,0,0.008096691,0,0.010326215,0.328972072,0,0.027047641
92,0,0.096054636,0.204441606,0,0.067311944,0,0.259961676,0,0.057731047,0.290473149,0,0.024025942
93,0,0.199239115,0.126039171,0,0.217063548,0,0.034803438,0,0,0.39234888,0,0.030505848
94,0,0.039521267,0.234458412,0,0.04770105,0,0.254950921,0,0.019631479,0.36877906,0,0.03495781
95,0,0.34934998,0.020960999,0,0.214077086,0,0.025714449,0,0.051085276,0.313269572,0,0.025542638
96,0,0,0.268372275,0,0.016185877,0,0.379062786,0,0.015206892,0.321172171,0,0
