Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
28,0,0.138888889,0,0.138888889,0.138888889,0,0.361111111,0,0,0,0.222222222,0
29,0,0.238095238,0,0.095238095,0,0,0.285714286,0,0.238095238,0,0,0.142857143
30,0,0,0,0.142857143,0.333333333,0,0.047619048,0,0,0.285714286,0.095238095,0.095238095
31,0,0.238095238,0,0.095238095,0,0,0.238095238,0,0.238095238,0.047619048,0,0.142857143
32,0,0,0,0.15,0.35,0,0.05,0,0,0.25,0.1,0.1
33,0,0.25,0,0.1,0,0,0.2,0,0.25,0.05,0,0.15
34,0,0,0,0.15,0.35,0,0.05,0,0,0.25,0.1,0.1
35,0,0.238095238,0,0.095238095,0,0,0.238095238,0,0.238095238,0.047619048,0,0.142857143
36,0,0,0,0.157894737,0.368421053,0,0,0,0,0.263157895,0.105263158,0.105263158
37,0,0.131578947,0.131578947,0,0.368421053,0,0,0,0.184210526,0,0,0.184210526
38,0,0.16,0.1,0,0.32,0,0.02,0,0.2,0,0,0.2
39,0,0.142857143,0,0.142857143,0.142857143,0,0.30952381,0,0,0.047619048,0.19047619,0.023809524
40,0,0.142857143,0,0.171428571,0.142857143,0,0.314285714,0,0,0,0.228571429,0
41,0,0.138888889,0.138888889,0,0.333333333,0,0,0,0.194444444,0,0,0.194444444
42,0,0.16,0.1,0,0.32,0,0.02,0,0.2,0,0,0.2
43,0,0.166666667,0,0.119047619,0.142857143,0,0.30952381,0,0,0.047619048,0.19047619,0.023809524
44,0,0.147058824,0,0.147058824,0.147058824,0,0.323529412,0,0,0,0.235294118,0
45,0,0.25,0,0,0,0,0.75,0,0,0,0,0
46,0,0.375,0,0,0.25,0,0.25,0,0,0,0,0.125
47,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0.25
48,0,0,0,0,0,0,1,0,0,0,0,0
49,0,0,0,0,0,0,1,0,0,0,0,0
50,0,0,0,0,0,0,1,0,0,0,0,0
51,0,0.222222222,0,0,0.222222222,0,0.333333333,0,0,0,0,0.222222222
52,0,0,0,0,0,0,1,0,0,0,0,0
53,0,0,0,0,0,0,1,0,0,0,0,0
54,0,0,0,0,0,0,1,0,0,0,0,0
55,0,0.4,0,0,0,0,0.6,0,0,0,0,0
56,0,0.181818182,0,0,0.181818182,0.090909091,0.454545455,0,0,0.090909091,0,0
57,0,0.111111111,0,0,0.222222222,0.111111111,0.444444444,0,0,0.111111111,0,0
58,0,0.131578947,0.131578947,0,0.368421053,0,0,0,0.184210526,0,0,0.184210526
59,0,0.16,0.1,0,0.32,0,0.02,0,0.2,0,0,0.2
60,0,0.162790698,0,0.139534884,0.139534884,0,0.302325581,0,0,0.046511628,0.186046512,0.023255814
61,0,0.142857143,0,0.171428571,0.142857143,0,0.314285714,0,0,0,0.228571429,0
62,0,0.138888889,0.138888889,0,0.333333333,0,0,0,0.194444444,0,0,0.194444444
63,0,0.16,0.1,0,0.34,0,0.02,0,0.18,0,0,0.2
