Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
37,0.387096774,0,0,0.225806452,0,0,0,0.193548387,0.193548387,0,0,0
38,0.242424242,0,0.151515152,0.090909091,0,0,0,0.303030303,0,0,0,0.212121212
39,0.4,0,0,0.257142857,0,0,0,0.171428571,0.171428571,0,0,0
40,0.25,0,0.15625,0.0625,0,0,0,0.3125,0,0,0,0.21875
41,0.323529412,0,0,0.235294118,0,0.058823529,0,0.205882353,0.176470588,0,0,0
42,0.181818182,0,0.121212121,0.090909091,0,0.03030303,0,0.333333333,0.03030303,0,0.03030303,0.181818182
43,0.333333333,0,0,0.222222222,0,0.055555556,0,0.222222222,0.166666667,0,0,0
44,0.264705882,0,0.117647059,0.088235294,0,0.029411765,0,0.294117647,0,0,0.029411765,0.176470588
45,0.322580645,0,0,0.225806452,0,0,0,0.225806452,0.225806452,0,0,0
46,0.193548387,0,0.161290323,0.096774194,0,0.032258065,0,0.322580645,0,0,0,0.193548387
47,0.323529412,0,0,0.205882353,0,0.058823529,0,0.235294118,0.176470588,0,0,0
48,0.205882353,0,0.117647059,0.117647059,0,0.058823529,0,0.294117647,0,0,0,0.205882353
49,0.3125,0,0,0.25,0,0,0,0.21875,0.21875,0,0,0
50,0,0,0.162162162,0.243243243,0,0.189189189,0,0.081081081,0.081081081,0,0.243243243,0
51,0.159090909,0,0.090909091,0.159090909,0,0.068181818,0,0.25,0.272727273,0,0,0
52,0.225806452,0,0.161290323,0.064516129,0,0,0,0.322580645,0,0,0,0.225806452
53,0,0,0,0.380952381,0,0.142857143,0,0.19047619,0,0,0.285714286,0
54,0,0,0,0.44,0,0.12,0,0.2,0,0,0.24,0
55,0,0,0,0.466666667,0,0,0,0.133333333,0,0,0.4,0
56,0,0,0,0.419354839,0,0.193548387,0,0.193548387,0,0,0.193548387,0
57,0,0,0,0.133333333,0,0,0.333333333,0,0,0,0.2,0.333333333
58,0,0.103448276,0,0.206896552,0,0.068965517,0.172413793,0,0.172413793,0,0.172413793,0.103448276
59,0,0.081081081,0,0.162162162,0,0,0.108108108,0,0.054054054,0,0,0.594594595
60,0,0,0.166666667,0,0,0,0,0,0.166666667,0,0.666666667,0
61,0.4,0,0,0.2,0,0,0,0.2,0.2,0,0,0
62,0.1875,0,0.125,0.0625,0,0,0,0.4375,0,0,0,0.1875
63,0.4,0,0,0.2,0,0,0,0.2,0.2,0,0,0
64,0.210526316,0,0.105263158,0.105263158,0,0.026315789,0,0.394736842,0,0,0,0.157894737
65,0.333333333,0,0,0.194444444,0,0.027777778,0,0.222222222,0.194444444,0,0.027777778,0
66,0.193548387,0,0.129032258,0.096774194,0,0.032258065,0,0.35483871,0,0,0,0.193548387
67,0.361111111,0,0,0.194444444,0,0.055555556,0,0.222222222,0.166666667,0,0,0
68,0.205882353,0,0.147058824,0.088235294,0,0.058823529,0,0.294117647,0,0,0,0.205882353
69,0.333333333,0,0,0.222222222,0,0,0,0.194444444,0.25,0,0,0
70,0,0,0.162162162,0.243243243,0,0.189189189,0,0.081081081,0.081081081,0,0.243243243,0
71,0.25,0,0,0.159090909,0,0.068181818,0,0.25,0.272727273,0,0,0
72,0.263157895,0,0.078947368,0.131578947,0,0.078947368,0,0.263157895,0,0,0,0.184210526
73,0.333333333,0,0,0.194444444,0,0.027777778,0,0.222222222,0.194444444,0,0.027777778,0
74,0.193548387,0,0.129032258,0.096774194,0,0.032258065,0,0.35483871,0,0,0,0.193548387
75,0.361111111,0,0,0.194444444,0,0.055555556,0,0.222222222,0.166666667,0,0,0
76,0.205882353,0,0.147058824,0.088235294,0,0.058823529,0,0.294117647,0,0,0,0.205882353
77,0.333333333,0,0,0.222222222,0,0,0,0.194444444,0.25,0,0,0
78,0,0,0.162162162,0.243243243,0,0.189189189,0,0.081081081,0.081081081,0,0.243243243,0
79,0.25,0,0,0.159090909,0,0.068181818,0,0.25,0.272727273,0,0,0
80,0.24137931,0,0.103448276,0.068965517,0,0,0,0.344827586,0,0,0,0.24137931
81,0.194444444,0,0,0.138888889,0,0.138888889,0,0.25,0.277777778,0,0,0
82,0.217391304,0,0.130434783,0.086956522,0,0,0,0.347826087,0,0,0,0.217391304
