Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
114,0,0.176499428,0,0.1546549,0.120444517,0,0,0,0.345590238,0,0,0.202810917
115,0,0.183976749,0,0.071671419,0.213698179,0,0.159464795,0,0,0.182002632,0,0.189186225
116,0,0.222461103,0,0.159207921,0.098896747,0,0,0,0.318415842,0,0,0.201018388
117,0,0.172323896,0,0.067104646,0.208144325,0,0.202878148,0,0,0.169664737,0,0.179884248
118,0,0.168929982,0,0.131416739,0.144418761,0,0,0,0.392950014,0,0,0.162284504
119,0,0.174859697,0,0.068956558,0.167272916,0,0.20193307,0,0,0.21367699,0,0.173300769
120,0.010687242,0.220837726,0,0.131985047,0.126521614,0,0,0,0.308875683,0,0,0.201092687
121,0,0.172103262,0,0.064388633,0.16735041,0,0.1946668,0,0.051430859,0.16619972,0,0.183860316
122,0,0.188813963,0,0.147362158,0.126735422,0,0,0,0.392949226,0,0,0.14413923
123,0,0.167032967,0,0.074781629,0.144378698,0,0.218991265,0,0,0.231727247,0,0.163088194
124,0.010505983,0.223405258,0,0.135070197,0.124375766,0,0.0062659,0,0.31131631,0,0,0.189060586
125,0,0.373577656,0,0,0.154573666,0,0.191222107,0,0.153834786,0.126791784,0,0
126,0,0,0,0.162091302,0.188772363,0,0.159777915,0,0.126927822,0,0,0.362430598
127,0,0.354818717,0,0,0.158971181,0,0.163619461,0,0.158196467,0.164394174,0,0
128,0,0.060002444,0,0.101796407,0.185139924,0,0.256874007,0,0,0.022974459,0,0.373212758
129,0,0.276173285,0,0,0.235740072,0,0.268592058,0,0.117448857,0.102045728,0,0
130,0,0,0,0.241424332,0.25958457,0,0.130682493,0,0.097091988,0,0,0.271216617
131,0,0.269784173,0,0,0.123621103,0,0.264628297,0,0.239688249,0.102278177,0,0
132,0,0.049545913,0,0.080524723,0.157921292,0,0.192633703,0,0,0,0,0.519374369
