Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
65,0,0.01745187,0,0.096337455,0,0,0.290186258,0,0.165753639,0.01745187,0,0.412818907
66,0,0.564438944,0,0,0.195792079,0,0.039191419,0,0.200577558,0,0,0
67,0,0,0,0.048563668,0.106181579,0,0.296320685,0,0.019178533,0,0,0.529755535
68,0,0.12905281,0,0.058261362,0.260937279,0,0,0,0,0.39296333,0,0.158785219
69,0,0.024289211,0,0,0.437299944,0,0,0,0,0.328845792,0,0.209565054
70,0,0.368639381,0,0,0.500829646,0,0,0,0.130530973,0,0,0
71,0,0,0,0.125715882,0,0,0.3646459,0,0,0,0,0.509638218
72,0,0.19763118,0,0,0.249827847,0,0,0,0.032708993,0.261052197,0,0.258779782
73,0,0.035324108,0,0.094027677,0.033721777,0,0.316241806,0,0.034595776,0.034595776,0,0.451493081
74,0,0.423744691,0,0.014676493,0.212403198,0,0.014051961,0,0.309330502,0,0,0.025793155
75,0,0.107551334,0,0.114574276,0.063875326,0,0,0,0.475954786,0,0,0.238044278
76,0,0.198374326,0,0.065867844,0.314133558,0,0.033284283,0,0,0.241678929,0,0.146661061
77,0,0.023136079,0,0.107077685,0.120437956,0,0.191605839,0,0.172119395,0.053636601,0,0.331986444
78,0,0.512585674,0,0,0.128889428,0,0.014253654,0,0.337296051,0.006975193,0,0
79,0,0.008776616,0,0,0,0,0.307639472,0,0.005189651,0.008776616,0,0.669617645
80,0,0.316253675,0,0,0.282864343,0,0,0,0.016449671,0.384432311,0,0
81,0,0,0,0,0.026242323,0,0.306309324,0,0,0,0,0.667448353
82,0,0.520468738,0,0,0.214324262,0,0.018117339,0,0.220491866,0.017731863,0,0.008865932
83,0,0,0,0,0,0,0.28604483,0,0.016992046,0,0,0.696963124
84,0,0.238737172,0,0,0.224473822,0,0.009827796,0,0.010001739,0.475647939,0,0.041311532
85,0.134334764,0.098283262,0,0.290300429,0,0,0.172360515,0,0.30472103,0,0,0
86,0.248968806,0,0,0,0,0.408739366,0,0,0.342291828,0,0,0
87,0,0,0,0.4027452,0,0,0,0.224915298,0,0,0.372339501,0
88,0.035387022,0.301199434,0,0.156447888,0,0.24368621,0,0,0.263279446,0,0,0
89,0.070656338,0.01855793,0,0.375670384,0,0,0,0.15195369,0,0,0.383161658,0
