Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
30,0,0.167377096,0.109974425,0,0.115657857,0,0.096334186,0,0,0.473998295,0,0.036658142
31,0,0.169408897,0.058297786,0,0.219378428,0,0.064188503,0,0,0.443631932,0,0.045094455
32,0,0.043856183,0.138482813,0,0.133148953,0,0.043856183,0,0,0.640655867,0,0
33,0.024590164,0.223419204,0.067213115,0.025995316,0.162997658,0,0.109601874,0,0.081733021,0.253864169,0,0.05058548
34,0,0.384615385,0,0.033057851,0.380801017,0,0.018944692,0,0.163636364,0,0,0.018944692
35,0,0.421748516,0,0,0.330005397,0,0,0,0.218294657,0,0,0.02995143
36,0,0,0.302606594,0,0.40117383,0,0.069048852,0,0.067667875,0.121180735,0,0.038322113
37,0,0.031316423,0.084313448,0,0.22119881,0,0.103726796,0,0.015729063,0.466062066,0,0.077653394
38,0,0.031663595,0.064834981,0,0.081420673,0,0.060144078,0,0.028480482,0.703300385,0,0.030155805
39,0,0,0.139957265,0,0.061538462,0,0.186752137,0,0.141239316,0.405982906,0,0.064529915
40,0,0,0.361042184,0,0,0,0.277915633,0,0,0.361042184,0,0
41,0,0.047019312,0.230058774,0,0.063951861,0,0.222362161,0,0.025608732,0.392947103,0,0.018052057
42,0,0.350053937,0.022114347,0,0.313915858,0,0,0,0,0.313915858,0,0
43,0,0.191062395,0.027318718,0,0.341989882,0,0.02074199,0,0.148060708,0.214165261,0,0.056661046
44,0,0,0.150284042,0,0.213117576,0,0.147357549,0,0.126183508,0.212773283,0,0.150284042
45,0,0.090909091,0.104827343,0,0.272198732,0,0,0,0.177589852,0.094608879,0,0.259866103
46,0,0.363812544,0,0,0.307610994,0,0,0,0,0.307610994,0,0.020965469
47,0,0.156862745,0.08356676,0.015406162,0.203548086,0,0.071895425,0,0.030034236,0.419856832,0,0.018829754
48,0,0,0.361042184,0,0,0,0.277915633,0,0,0.361042184,0,0
49,0,0.063951861,0.230058774,0,0.047019312,0,0.214105793,0,0.017912119,0.384550798,0,0.042401343
50,0,0.257831749,0,0,0.307286167,0,0,0,0,0.434882084,0,0
51,0,0.190500338,0.027045301,0,0.343137255,0,0.020114943,0,0.137931034,0.224475997,0,0.056795132
52,0,0,0.150543197,0,0.21279531,0,0.146921883,0,0.126745991,0.212450422,0,0.150543197
53,0,0.083176397,0.094946642,0,0.242467043,0,0.105461394,0,0.15819209,0.084274953,0,0.231481481
54,0,0.192992424,0.065719697,0,0.259280303,0,0.093939394,0,0,0.299431818,0,0.088636364
55,0,0,0,0,0.113693243,0,0.017697533,0,0.213264212,0.216660708,0,0.438684305
