Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
158,0,0.301115242,0,0,0.231933992,0,0,0,0.394777405,0,0,0.072173361
159,0,0.09191642,0,0.234276066,0,0,0,0.441536513,0.049176868,0,0.183094133,0
160,0,0,0,0.240593977,0,0,0.019437724,0.019437724,0.413531326,0,0.105280721,0.201718528
161,0,0,0,0.414003618,0,0,0,0,0.293864938,0,0.035122098,0.257009346
162,0,0.247937211,0,0.042798685,0.349567317,0,0,0,0.184477091,0,0,0.175219695
163,0,0.12962963,0,0.400826446,0,0,0,0.151821243,0.017829813,0,0.282063055,0.017829813
164,0,0.078979112,0,0.326391975,0,0,0.025776141,0.05485366,0.208875627,0,0.183035998,0.122087487
165,0,0.064311344,0,0.232404085,0,0,0.064311344,0,0.232404085,0,0.064311344,0.342257797
166,0,0.211340206,0,0.082708529,0.211340206,0,0,0,0.294048735,0,0,0.200562324
167,0,0,0,0.299255073,0,0,0,0.239404059,0.059851015,0,0.341638839,0.059851015
168,0,0.098796181,0,0.245330012,0,0,0,0.098796181,0.146533831,0,0.098796181,0.311747613
