Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
76,0,0.086956522,0,0.260869565,0,0,0.043478261,0.065217391,0.217391304,0,0.152173913,0.173913043
77,0,0.045454545,0,0.25,0,0,0.045454545,0,0.340909091,0,0.068181818,0.25
78,0,0.30952381,0,0.047619048,0.261904762,0,0,0,0.333333333,0,0,0.047619048
79,0,0.078947368,0,0.289473684,0,0,0,0.289473684,0.026315789,0,0.289473684,0.026315789
80,0,0.027027027,0,0.27027027,0,0,0.081081081,0,0.378378378,0,0.054054054,0.189189189
81,0,0,0,0.324324324,0,0,0,0,0.405405405,0,0,0.27027027
82,0,0.310344828,0,0.172413793,0.206896552,0,0,0,0.275862069,0,0,0.034482759
83,0,0.148148148,0,0.407407407,0.037037037,0,0,0.259259259,0,0,0.148148148,0
84,0,0.083333333,0,0.388888889,0.027777778,0,0,0.027777778,0.194444444,0,0.055555556,0.222222222
85,0,0,0,0.27027027,0,0,0,0,0.432432432,0,0,0.297297297
86,0,0.310344828,0,0.103448276,0.24137931,0,0.034482759,0,0.24137931,0,0,0.068965517
87,0,0.25,0,0.166666667,0,0,0,0.305555556,0.027777778,0,0.222222222,0.027777778
88,0,0.05,0,0.4,0.05,0,0.025,0,0.275,0,0.025,0.175
89,0,0,0,0.282051282,0,0,0,0,0.41025641,0,0,0.307692308
90,0,0.235294118,0,0.117647059,0.205882353,0,0.058823529,0,0.264705882,0,0,0.117647059
91,0,0.114285714,0,0.342857143,0,0,0,0.2,0.085714286,0,0.114285714,0.142857143
92,0,0.052631579,0,0.421052632,0,0,0,0.026315789,0.263157895,0,0.052631579,0.184210526
93,0,0,0,0.243902439,0,0,0,0,0.463414634,0,0,0.292682927
94,0,0.264705882,0,0.058823529,0.176470588,0,0,0.058823529,0.382352941,0,0,0.058823529
95,0,0.216216216,0,0.162162162,0.081081081,0,0,0.216216216,0.135135135,0,0.189189189,0
96,0,0.057142857,0,0.257142857,0,0,0.028571429,0.028571429,0.371428571,0,0.057142857,0.2
97,0,0,0,0.358974359,0,0,0,0,0.333333333,0,0,0.307692308
98,0,0.235294118,0,0.205882353,0.176470588,0,0,0,0.323529412,0,0,0.058823529
99,0,0.108108108,0,0.351351351,0,0,0,0.189189189,0.108108108,0,0.108108108,0.135135135
100,0,0.054054054,0,0.351351351,0,0,0,0.027027027,0.324324324,0,0.054054054,0.189189189
101,0,0,0,0.25,0,0,0,0,0.4,0,0,0.35
102,0,0.321428571,0,0.071428571,0.178571429,0,0,0.035714286,0.357142857,0,0.035714286,0
103,0,0.204545455,0,0.272727273,0,0,0,0.272727273,0,0,0.204545455,0.045454545
104,0,0.071428571,0,0.214285714,0,0,0.023809524,0,0.404761905,0,0.071428571,0.214285714
105,0,0,0,0.129032258,0,0,0,0,0.483870968,0,0.129032258,0.258064516
106,0,0.178571429,0,0,0.214285714,0,0,0.035714286,0.428571429,0,0,0.142857143
107,0,0.115384615,0,0.153846154,0,0,0,0.461538462,0.076923077,0,0.192307692,0
108,0,0.060606061,0,0.242424242,0,0,0,0.090909091,0.363636364,0,0.212121212,0.03030303
109,0,0,0,0.133333333,0,0,0,0,0.533333333,0,0.066666667,0.266666667
110,0,0.194444444,0,0,0.166666667,0,0,0,0.388888889,0,0.111111111,0.138888889
111,0,0.068965517,0,0.172413793,0,0,0,0.482758621,0.103448276,0,0.172413793,0
112,0,0,0,0.216216216,0,0,0.027027027,0.027027027,0.432432432,0,0.108108108,0.189189189
113,0,0.073170732,0,0.292682927,0,0,0,0,0.317073171,0,0.048780488,0.268292683
114,0,0.325,0,0.05,0.3,0,0,0,0.25,0,0,0.075
115,0,0.085714286,0,0.314285714,0,0,0,0.228571429,0.028571429,0,0.314285714,0.028571429
116,0,0.090909091,0,0.295454545,0,0,0.045454545,0.068181818,0.25,0,0.136363636,0.113636364
117,0,0.022222222,0,0.266666667,0,0,0.066666667,0,0.355555556,0,0.066666667,0.222222222
118,0,0.325,0,0.05,0.275,0,0.025,0,0.3,0,0,0.025
119,0,0.078947368,0,0.289473684,0,0,0,0.289473684,0.052631579,0,0.263157895,0.026315789
120,0,0.03125,0,0.25,0,0,0.0625,0,0.40625,0,0.0625,0.1875
121,0,0.105263158,0,0.263157895,0,0,0,0,0.263157895,0,0.105263158,0.263157895
122,0,0.333333333,0,0.095238095,0.333333333,0,0,0,0.19047619,0,0,0.047619048
123,0,0.111111111,0,0.222222222,0,0,0,0.277777778,0.055555556,0,0.277777778,0.055555556
124,0,0.041666667,0,0.208333333,0,0,0,0.083333333,0.25,0,0.25,0.166666667
125,0,0,0,0.192307692,0,0,0.076923077,0,0.307692308,0,0.192307692,0.230769231
126,0,0.24,0,0.08,0.2,0,0.08,0,0.24,0,0.08,0.08
127,0,0.029411765,0,0.147058824,0,0,0,0.264705882,0.176470588,0,0.294117647,0.088235294
128,0,0,0,0.153846154,0,0,0.038461538,0.038461538,0.5,0,0.115384615,0.153846154
129,0,0,0,0.2,0,0,0,0,0.466666667,0,0.133333333,0.2
130,0,0.25,0,0,0.25,0,0,0,0.25,0,0.1,0.15
131,0,0.117647059,0,0.235294118,0,0,0,0.176470588,0,0,0.411764706,0.058823529
132,0,0.052631579,0,0.263157895,0,0,0,0.157894737,0.368421053,0,0.157894737,0
133,0,0,0,0.157894737,0,0,0,0,0.578947368,0,0.105263158,0.157894737
134,0,0.3,0,0,0.25,0,0,0,0.25,0,0.15,0.05
135,0,0.111111111,0,0.333333333,0,0,0,0.222222222,0.055555556,0,0.222222222,0.055555556
136,0,0,0,0.19047619,0,0,0.047619048,0,0.523809524,0,0.047619048,0.19047619
137,0,0.035714286,0,0.142857143,0,0,0,0,0.5,0,0.071428571,0.25
138,0,0.178571429,0,0,0.214285714,0,0,0,0.428571429,0,0.035714286,0.142857143
139,0,0.103448276,0,0.137931034,0,0,0,0.448275862,0.103448276,0,0.206896552,0
140,0,0.057142857,0,0.2,0,0,0,0.085714286,0.342857143,0,0.228571429,0.085714286
141,0,0,0,0.125,0,0,0,0,0.5625,0,0.09375,0.21875
142,0,0.242424242,0,0,0.181818182,0,0,0,0.424242424,0,0.03030303,0.121212121
143,0,0.125,0,0.21875,0,0,0,0.40625,0.09375,0,0.15625,0
144,0,0,0,0.138888889,0,0,0.027777778,0,0.5,0,0.166666667,0.166666667
145,0,0.035714286,0,0.142857143,0,0,0,0,0.5,0,0.071428571,0.25
